,District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Link,Crop_string,District_string,soil_string
806,2,1,115,55,55,7.5,800,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
807,2,1,120,55,55,7.5,800,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
808,2,1,100,60,60,6.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
809,2,1,105,60,60,6.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
810,2,1,110,60,60,6.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
811,2,1,115,60,60,6.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
812,2,1,120,60,60,6.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
813,2,1,100,40,45,6.5,1000,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
814,2,1,105,40,45,6.5,1000,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
815,2,1,110,40,45,6.5,1000,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
816,2,1,115,40,45,6.5,1000,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
817,2,1,120,40,45,6.5,1000,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
818,2,1,100,45,50,7.0,500,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
819,2,1,105,45,50,7.0,500,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
820,2,1,110,45,50,7.0,500,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
821,2,1,115,45,50,7.0,500,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
822,2,1,120,45,50,7.0,500,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
823,2,1,100,50,55,7.5,600,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
824,2,1,105,50,55,7.5,600,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
825,2,1,110,50,55,7.5,600,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
826,2,1,115,50,55,7.5,600,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
827,2,1,120,50,55,7.5,600,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
828,2,1,100,55,60,6.0,700,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
829,2,1,105,55,60,6.0,700,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
830,2,1,110,55,60,6.0,700,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
831,2,1,115,55,60,6.0,700,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
832,2,1,120,55,60,6.0,700,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
833,2,1,100,60,40,6.5,800,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
834,2,1,105,60,40,6.5,800,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
835,2,1,110,60,40,6.5,800,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
836,2,1,115,60,40,6.5,800,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
837,2,1,120,60,40,6.5,800,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
838,2,1,100,40,50,7.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
839,2,1,105,40,50,7.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
840,2,1,110,40,50,7.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
841,2,1,115,40,50,7.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
842,2,1,120,40,50,7.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
843,2,1,100,45,55,7.5,1000,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
844,2,1,105,45,55,7.5,1000,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
845,2,1,110,45,55,7.5,1000,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
846,2,1,115,45,55,7.5,1000,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
847,2,1,120,45,55,7.5,1000,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
848,2,1,100,50,60,6.0,500,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
849,2,1,105,50,60,6.0,500,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
850,2,1,110,50,60,6.0,500,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
851,2,1,115,50,60,6.0,500,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
852,2,1,120,50,60,6.0,500,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
853,2,1,100,55,40,6.5,600,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
854,2,1,105,55,40,6.5,600,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
855,2,1,110,55,40,6.5,600,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
856,2,1,115,55,40,6.5,600,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
857,2,1,120,55,40,6.5,600,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
858,2,1,100,60,45,7.0,700,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
859,2,1,105,60,45,7.0,700,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
860,2,1,110,60,45,7.0,700,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
861,2,1,115,60,45,7.0,700,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
862,2,1,120,60,45,7.0,700,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
863,2,1,100,40,55,7.5,800,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
864,2,1,105,40,55,7.5,800,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
865,2,1,110,40,55,7.5,800,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
866,2,1,115,40,55,7.5,800,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
867,2,1,120,40,55,7.5,800,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
868,2,1,100,45,60,6.0,900,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
869,2,1,105,45,60,6.0,900,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
870,2,1,110,45,60,6.0,900,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
871,2,1,115,45,60,6.0,900,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
872,2,1,120,45,60,6.0,900,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
873,2,1,100,50,40,6.5,1000,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
874,2,1,105,50,40,6.5,1000,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
875,2,1,110,50,40,6.5,1000,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
876,2,1,115,50,40,6.5,1000,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
877,2,1,120,50,40,6.5,1000,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
878,2,1,100,55,45,7.0,500,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
879,2,1,105,55,45,7.0,500,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
880,2,1,110,55,45,7.0,500,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
881,2,1,115,55,45,7.0,500,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
882,2,1,120,55,45,7.0,500,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
883,2,1,100,60,50,7.5,600,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
884,2,1,105,60,50,7.5,600,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
885,2,1,110,60,50,7.5,600,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
886,2,1,115,60,50,7.5,600,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
887,2,1,120,60,50,7.5,600,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
888,2,1,100,40,60,6.0,700,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
889,2,1,105,40,60,6.0,700,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
890,2,1,110,40,60,6.0,700,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
891,2,1,115,40,60,6.0,700,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
892,2,1,120,40,60,6.0,700,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
893,2,1,100,45,40,6.5,800,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
894,2,1,105,45,40,6.5,800,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
895,2,1,110,45,40,6.5,800,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
896,2,1,115,45,40,6.5,800,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
897,2,1,120,45,40,6.5,800,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
898,2,1,100,50,45,7.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
899,2,1,105,50,45,7.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
900,2,1,110,50,45,7.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
901,2,1,115,50,45,7.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
902,2,1,120,50,45,7.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
903,2,1,100,55,50,7.5,1000,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
904,2,1,105,55,50,7.5,1000,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
905,2,1,110,55,50,7.5,1000,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
906,2,1,115,55,50,7.5,1000,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
907,2,1,120,55,50,7.5,1000,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
908,2,1,100,60,55,6.0,500,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
909,2,1,105,60,55,6.0,500,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
910,2,1,110,60,55,6.0,500,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
911,2,1,115,60,55,6.0,500,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
912,2,1,120,60,55,6.0,500,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
913,2,1,60,40,40,6.0,500,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
914,2,1,65,40,40,6.0,500,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
915,2,1,70,40,40,6.0,500,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
916,2,1,75,40,40,6.0,500,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
917,2,1,80,40,40,6.0,500,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
918,2,1,85,40,40,6.0,500,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
919,2,1,90,40,40,6.0,500,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
920,2,1,95,40,40,6.0,500,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
921,2,1,100,40,40,6.0,500,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
922,2,1,60,45,45,6.5,600,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
923,2,1,65,45,45,6.5,600,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
924,2,1,70,45,45,6.5,600,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
925,2,1,75,45,45,6.5,600,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
926,2,1,80,45,45,6.5,600,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
927,2,1,85,45,45,6.5,600,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
928,2,1,90,45,45,6.5,600,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
929,2,1,95,45,45,6.5,600,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
930,2,1,100,45,45,6.5,600,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
931,2,1,60,55,55,7.0,700,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
932,2,1,65,55,55,7.0,700,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
933,2,1,70,55,55,7.0,700,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
934,2,1,75,55,55,7.0,700,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
935,2,1,80,55,55,7.0,700,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
936,2,1,85,55,55,7.0,700,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
937,2,1,90,55,55,7.0,700,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
938,2,1,95,55,55,7.0,700,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
939,2,1,100,55,55,7.0,700,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
940,2,1,60,60,60,7.5,800,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
941,2,1,65,60,60,7.5,800,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
942,2,1,70,60,60,7.5,800,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
943,2,1,75,60,60,7.5,800,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
944,2,1,80,60,60,7.5,800,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
945,2,1,85,60,60,7.5,800,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
946,2,1,90,60,60,7.5,800,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
947,2,1,95,60,60,7.5,800,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
948,2,1,100,60,60,7.5,800,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
949,2,1,60,40,45,6.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
950,2,1,65,40,45,6.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
951,2,1,70,40,45,6.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
952,2,1,75,40,45,6.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
953,2,1,80,40,45,6.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
954,2,1,85,40,45,6.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
955,2,1,90,40,45,6.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
956,2,1,95,40,45,6.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
957,2,1,100,40,45,6.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
958,2,1,60,45,50,6.5,1000,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
959,2,1,65,45,50,6.5,1000,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
960,2,1,70,45,50,6.5,1000,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
961,2,1,75,45,50,6.5,1000,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
962,2,1,80,45,50,6.5,1000,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
963,2,1,85,45,50,6.5,1000,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
964,2,1,90,45,50,6.5,1000,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
965,2,1,95,45,50,6.5,1000,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
966,2,1,100,45,50,6.5,1000,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
967,2,1,60,55,60,7.0,500,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
968,2,1,65,55,60,7.0,500,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
969,2,1,70,55,60,7.0,500,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
970,2,1,75,55,60,7.0,500,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
971,2,1,80,55,60,7.0,500,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
972,2,1,85,55,60,7.0,500,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
973,2,1,90,55,60,7.0,500,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
974,2,1,95,55,60,7.0,500,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
975,2,1,100,55,60,7.0,500,15,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
976,2,1,60,40,50,7.5,600,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
977,2,1,65,40,50,7.5,600,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
978,2,1,70,40,50,7.5,600,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
979,2,1,75,40,50,7.5,600,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
980,2,1,80,40,50,7.5,600,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
981,2,1,85,40,50,7.5,600,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
982,2,1,90,40,50,7.5,600,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
983,2,1,95,40,50,7.5,600,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
984,2,1,100,40,50,7.5,600,20,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
985,2,1,60,50,60,6.0,700,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
986,2,1,65,50,60,6.0,700,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
987,2,1,70,50,60,6.0,700,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
988,2,1,75,50,60,6.0,700,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
989,2,1,80,50,60,6.0,700,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
990,2,1,85,50,60,6.0,700,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
991,2,1,90,50,60,6.0,700,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
992,2,1,95,50,60,6.0,700,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
993,2,1,100,50,60,6.0,700,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
994,2,1,60,55,40,6.5,800,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
995,2,1,65,55,40,6.5,800,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
996,2,1,70,55,40,6.5,800,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
997,2,1,75,55,40,6.5,800,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
998,2,1,80,55,40,6.5,800,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
999,2,1,85,55,40,6.5,800,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
1000,2,1,90,55,40,6.5,800,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
1001,2,1,95,55,40,6.5,800,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
1002,2,1,100,55,40,6.5,800,15,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
1003,2,1,60,60,45,7.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
1004,2,1,65,60,45,7.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
1005,2,1,70,60,45,7.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
1006,2,1,75,60,45,7.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
1007,2,1,80,60,45,7.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
1008,2,1,85,60,45,7.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
1009,2,1,90,60,45,7.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
1010,2,1,95,60,45,7.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
1011,2,1,100,60,45,7.0,900,20,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
1012,2,1,60,40,55,7.5,1000,25,15,Urea,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
1013,2,1,65,40,55,7.5,1000,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
1014,2,1,70,40,55,7.5,1000,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
1015,2,1,75,40,55,7.5,1000,25,15,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,Wheat,Khartoum,Dark Brown
